
2015/09/17 01:05:44-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:36-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:37-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:38-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:39-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:40-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:40-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:40-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:40-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:40-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:40-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
2015/09/17 01:26:40-AEST::92213407-n8857954::SELECT Chat.ChatID, Chat.UserID, D_Accounts.FirstName, Chat.Message, Chat.TimeSent FROM Chat LEFT JOIN D_Accounts ON Chat.UserID=D_Accounts.UserId WHERE Chat.UserID IN ('92213407','92213408') AND Chat.UserReceive IN ('92213407','92213408') order by TimeSent;
